OrderDate,Category,Region,CustomerSegment,Channel,Price,Quantity,Discount,Revenue,Rating,Age,Month,Quarter,Year
2025-06-23,Home & Garden,West,New,Mobile App,53.78,2,0.0,107.56,3.3,60,2025-06,2025Q2,2025
2025-06-24,Sports,Central,Returning,Online,99.9,1,0.1,89.91,3.8,51,2025-06,2025Q2,2025
2025-06-24,Sports,North,Returning,Mobile App,133.43,1,0.1,120.09,2.9,18,2025-06,2025Q2,2025
2025-06-25,Clothing,West,Returning,Online,137.86,5,0.1,620.37,3.9,34,2025-06,2025Q2,2025
2025-06-26,Home & Garden,West,Returning,In-Store,346.98,5,0.15,1474.66,3.0,33,2025-06,2025Q2,2025
2025-06-27,Sports,West,VIP,Online,214.64,2,0.2,343.42,4.1,62,2025-06,2025Q2,2025
2025-06-28,Clothing,North,Returning,Online,20.8,3,0.15,53.04,4.1,27,2025-06,2025Q2,2025
2025-06-29,Electronics,West,New,Mobile App,285.86,2,0.0,571.72,3.9,18,2025-06,2025Q2,2025
2025-06-29,Clothing,East,Returning,Online,161.76,3,0.0,485.28,4.8,39,2025-06,2025Q2,2025
2025-06-29,Home & Garden,Central,Returning,In-Store,161.26,4,0.0,645.04,2.3,49,2025-06,2025Q2,2025
2025-06-30,Sports,North,New,Online,88.71,2,0.05,168.55,3.2,38,2025-06,2025Q2,2025
2025-06-30,Books,West,VIP,Online,7.12,2,0.0,14.24,4.1,40,2025-06,2025Q2,2025
2025-06-30,Electronics,East,Returning,In-Store,405.99,1,0.0,405.99,4.0,51,2025-06,2025Q2,2025
2025-06-30,Books,East,New,Online,36.74,1,0.05,34.9,3.9,53,2025-06,2025Q2,2025
2025-07-01,Home & Garden,East,Returning,In-Store,261.69,1,0.05,248.61,4.0,35,2025-07,2025Q3,2025
2025-07-01,Electronics,South,VIP,Mobile App,407.27,3,0.0,1221.81,4.4,35,2025-07,2025Q3,2025
2025-07-01,Electronics,West,Returning,In-Store,1167.91,2,0.0,2335.82,3.5,18,2025-07,2025Q3,2025
2025-07-01,Clothing,Central,Returning,Online,85.14,5,0.0,425.7,3.7,23,2025-07,2025Q3,2025
2025-07-02,Books,West,Returning,Mobile App,41.25,4,0.0,165.0,3.2,25,2025-07,2025Q3,2025
2025-07-03,Home & Garden,North,Returning,Online,156.03,1,0.1,140.43,3.2,35,2025-07,2025Q3,2025
2025-07-03,Electronics,West,New,Online,440.51,3,0.15,1123.3,2.7,18,2025-07,2025Q3,2025
2025-07-03,Clothing,North,VIP,Online,50.52,4,0.15,171.77,4.1,35,2025-07,2025Q3,2025
2025-07-03,Books,West,New,In-Store,35.96,5,0.0,179.8,3.2,41,2025-07,2025Q3,2025
2025-07-04,Clothing,East,New,In-Store,45.71,1,0.0,45.71,3.0,28,2025-07,2025Q3,2025
2025-07-04,Books,Central,New,Online,26.65,3,0.0,79.95,3.2,57,2025-07,2025Q3,2025
2025-07-04,Books,West,Returning,Mobile App,14.75,1,0.0,14.75,4.8,27,2025-07,2025Q3,2025
2025-07-04,Books,South,New,Mobile App,48.13,3,0.05,137.17,2.4,18,2025-07,2025Q3,2025
2025-07-05,Sports,South,Returning,Online,64.09,4,0.0,256.36,3.3,37,2025-07,2025Q3,2025
2025-07-05,Clothing,North,Returning,Online,189.81,3,0.0,569.43,2.8,29,2025-07,2025Q3,2025
2025-07-06,Home & Garden,North,Returning,Online,130.88,1,0.1,117.79,3.4,40,2025-07,2025Q3,2025
2025-07-06,Electronics,South,Returning,Online,345.05,3,0.05,983.39,3.7,18,2025-07,2025Q3,2025
2025-07-06,Home & Garden,East,Returning,Mobile App,73.68,1,0.0,73.68,3.0,38,2025-07,2025Q3,2025
2025-07-07,Home & Garden,East,Returning,In-Store,211.04,1,0.0,211.04,4.2,26,2025-07,2025Q3,2025
2025-07-07,Electronics,South,New,Online,201.25,4,0.0,805.0,4.1,45,2025-07,2025Q3,2025
2025-07-07,Books,East,New,Online,23.12,1,0.0,23.12,4.7,35,2025-07,2025Q3,2025
2025-07-09,Electronics,West,New,In-Store,947.73,1,0.05,900.34,2.0,34,2025-07,2025Q3,2025
2025-07-09,Electronics,South,New,In-Store,311.66,1,0.15,264.91,3.4,57,2025-07,2025Q3,2025
2025-07-09,Sports,Central,VIP,Mobile App,100.82,3,0.1,272.21,4.4,38,2025-07,2025Q3,2025
2025-07-09,Electronics,Central,New,Online,865.69,5,0.0,4328.45,4.3,25,2025-07,2025Q3,2025
2025-07-09,Electronics,West,New,In-Store,579.93,3,0.0,1739.79,3.6,18,2025-07,2025Q3,2025
2025-07-10,Sports,South,VIP,Online,178.74,4,0.0,714.96,3.9,20,2025-07,2025Q3,2025
2025-07-10,Home & Garden,South,Returning,Online,301.46,5,0.2,1205.84,4.1,50,2025-07,2025Q3,2025
2025-07-10,Sports,Central,New,Online,112.25,4,0.15,381.65,2.4,42,2025-07,2025Q3,2025
2025-07-11,Books,Central,VIP,Online,26.95,5,0.0,134.75,3.5,26,2025-07,2025Q3,2025
2025-07-11,Books,Central,Returning,Online,13.08,2,0.05,24.85,2.1,20,2025-07,2025Q3,2025
2025-07-11,Electronics,Central,VIP,Online,1068.09,2,0.1,1922.56,4.0,53,2025-07,2025Q3,2025
2025-07-12,Home & Garden,East,Returning,Online,195.21,1,0.0,195.21,3.8,24,2025-07,2025Q3,2025
2025-07-13,Electronics,Central,VIP,Mobile App,106.71,2,0.0,213.42,4.8,32,2025-07,2025Q3,2025
2025-07-14,Home & Garden,North,New,Online,112.06,1,0.2,89.65,3.7,33,2025-07,2025Q3,2025
2025-07-14,Home & Garden,North,New,Online,356.29,5,0.0,1781.45,4.0,25,2025-07,2025Q3,2025
2025-07-15,Electronics,East,Returning,Online,927.18,3,0.1,2503.39,4.0,27,2025-07,2025Q3,2025
2025-07-15,Books,West,New,Online,12.97,2,0.0,25.94,3.8,36,2025-07,2025Q3,2025
2025-07-15,Sports,North,New,Online,74.09,2,0.1,133.36,4.1,30,2025-07,2025Q3,2025
2025-07-16,Electronics,Central,New,Online,1072.8,5,0.05,5095.8,5.0,39,2025-07,2025Q3,2025
2025-07-16,Electronics,Central,New,In-Store,904.83,4,0.2,2895.46,3.1,35,2025-07,2025Q3,2025
2025-07-16,Electronics,South,VIP,In-Store,844.34,5,0.0,4221.7,4.7,18,2025-07,2025Q3,2025
2025-07-17,Books,Central,Returning,Online,29.82,3,0.0,89.46,4.6,51,2025-07,2025Q3,2025
2025-07-17,Home & Garden,East,Returning,Online,332.9,3,0.1,898.83,3.9,31,2025-07,2025Q3,2025
2025-07-17,Electronics,Central,New,In-Store,845.88,5,0.15,3594.99,3.6,19,2025-07,2025Q3,2025
2025-07-17,Sports,Central,Returning,In-Store,189.72,1,0.1,170.75,2.8,41,2025-07,2025Q3,2025
2025-07-18,Clothing,Central,New,In-Store,125.88,3,0.1,339.88,3.0,37,2025-07,2025Q3,2025
2025-07-18,Home & Garden,Central,Returning,Online,488.22,3,0.0,1464.66,4.6,35,2025-07,2025Q3,2025
2025-07-18,Electronics,Central,New,In-Store,865.24,4,0.0,3460.96,3.9,27,2025-07,2025Q3,2025
2025-07-19,Clothing,East,New,In-Store,146.15,2,0.0,292.3,3.9,30,2025-07,2025Q3,2025
2025-07-19,Clothing,North,New,In-Store,96.09,5,0.05,456.43,2.6,38,2025-07,2025Q3,2025
2025-07-19,Books,West,New,In-Store,48.67,1,0.0,48.67,3.3,25,2025-07,2025Q3,2025
2025-07-19,Electronics,North,Returning,Mobile App,1061.06,3,0.05,3024.02,3.9,44,2025-07,2025Q3,2025
2025-07-20,Sports,East,New,Mobile App,201.12,3,0.0,603.36,2.7,25,2025-07,2025Q3,2025
2025-07-20,Books,West,New,Online,48.41,3,0.0,145.23,4.6,56,2025-07,2025Q3,2025
2025-07-20,Clothing,Central,New,In-Store,155.98,4,0.05,592.72,3.1,44,2025-07,2025Q3,2025
2025-07-21,Home & Garden,East,Returning,In-Store,203.3,2,0.0,406.6,4.6,20,2025-07,2025Q3,2025
2025-07-22,Home & Garden,East,Returning,Online,433.69,5,0.15,1843.18,4.7,32,2025-07,2025Q3,2025
2025-07-22,Books,North,New,In-Store,21.38,4,0.1,76.97,3.7,49,2025-07,2025Q3,2025
2025-07-23,Electronics,East,New,Online,69.14,3,0.0,207.42,3.5,51,2025-07,2025Q3,2025
2025-07-23,Electronics,Central,Returning,Mobile App,131.12,3,0.0,393.36,3.5,21,2025-07,2025Q3,2025
2025-07-23,Electronics,Central,New,In-Store,241.76,4,0.0,967.04,5.0,26,2025-07,2025Q3,2025
2025-07-23,Books,Central,Returning,Online,46.33,2,0.1,83.39,3.5,26,2025-07,2025Q3,2025
2025-07-24,Home & Garden,North,VIP,In-Store,424.18,5,0.0,2120.9,4.8,51,2025-07,2025Q3,2025
2025-07-24,Home & Garden,East,Returning,Online,483.84,2,0.0,967.68,4.1,18,2025-07,2025Q3,2025
2025-07-24,Home & Garden,North,Returning,Online,473.46,3,0.0,1420.38,2.9,37,2025-07,2025Q3,2025
2025-07-24,Electronics,North,New,Mobile App,1037.45,1,0.05,985.58,5.0,28,2025-07,2025Q3,2025
2025-07-25,Sports,East,Returning,In-Store,162.09,1,0.0,162.09,3.9,45,2025-07,2025Q3,2025
2025-07-25,Clothing,North,Returning,Online,182.11,1,0.05,173.0,2.4,44,2025-07,2025Q3,2025
2025-07-25,Home & Garden,North,Returning,Mobile App,131.11,3,0.1,354.0,3.9,53,2025-07,2025Q3,2025
2025-07-25,Books,South,New,Online,21.77,2,0.0,43.54,3.5,29,2025-07,2025Q3,2025
2025-07-26,Clothing,East,VIP,In-Store,59.81,3,0.0,179.43,4.6,28,2025-07,2025Q3,2025
2025-07-26,Home & Garden,South,Returning,Mobile App,480.65,4,0.05,1826.47,4.1,47,2025-07,2025Q3,2025
2025-07-27,Clothing,North,New,In-Store,142.17,3,0.0,426.51,2.3,40,2025-07,2025Q3,2025
2025-07-27,Electronics,Central,Returning,Online,930.38,1,0.0,930.38,4.6,27,2025-07,2025Q3,2025
2025-07-27,Sports,Central,VIP,In-Store,183.4,4,0.0,733.6,4.9,48,2025-07,2025Q3,2025
2025-07-27,Home & Garden,North,New,In-Store,32.3,3,0.0,96.9,4.6,41,2025-07,2025Q3,2025
2025-07-28,Clothing,West,VIP,Online,27.15,1,0.05,25.79,3.5,37,2025-07,2025Q3,2025
2025-07-28,Home & Garden,Central,New,Online,458.63,3,0.0,1375.89,4.2,40,2025-07,2025Q3,2025
2025-07-28,Home & Garden,Central,New,In-Store,467.63,4,0.0,1870.52,3.2,56,2025-07,2025Q3,2025
2025-07-28,Electronics,South,Returning,Online,1137.71,1,0.05,1080.82,4.4,40,2025-07,2025Q3,2025
2025-07-28,Electronics,South,Returning,Online,184.44,2,0.0,368.88,3.6,38,2025-07,2025Q3,2025
2025-07-29,Clothing,North,VIP,Online,15.12,2,0.0,30.24,3.3,71,2025-07,2025Q3,2025
2025-07-29,Clothing,West,New,Online,85.58,5,0.2,342.32,4.0,37,2025-07,2025Q3,2025
2025-07-30,Home & Garden,Central,Returning,Online,255.81,4,0.05,972.08,3.6,32,2025-07,2025Q3,2025
2025-07-30,Sports,North,Returning,Online,152.96,5,0.0,764.8,3.7,29,2025-07,2025Q3,2025
2025-07-31,Books,West,Returning,In-Store,34.95,5,0.0,174.75,4.2,32,2025-07,2025Q3,2025
2025-07-31,Sports,Central,VIP,In-Store,24.68,1,0.05,23.45,5.0,39,2025-07,2025Q3,2025
2025-07-31,Clothing,Central,Returning,Mobile App,68.32,5,0.0,341.6,3.1,50,2025-07,2025Q3,2025
2025-08-01,Home & Garden,East,Returning,In-Store,194.41,4,0.0,777.64,4.6,45,2025-08,2025Q3,2025
2025-08-01,Home & Garden,North,New,Online,405.1,2,0.0,810.2,4.3,48,2025-08,2025Q3,2025
2025-08-02,Sports,West,Returning,Online,72.35,4,0.15,245.99,4.0,38,2025-08,2025Q3,2025
2025-08-02,Sports,North,New,In-Store,238.8,3,0.0,716.4,4.3,66,2025-08,2025Q3,2025
2025-08-02,Sports,West,VIP,Online,179.11,3,0.2,429.86,4.7,47,2025-08,2025Q3,2025
2025-08-03,Clothing,East,New,In-Store,170.19,3,0.0,510.57,2.8,54,2025-08,2025Q3,2025
2025-08-03,Clothing,West,New,Online,187.14,5,0.0,935.7,3.5,35,2025-08,2025Q3,2025
2025-08-04,Electronics,South,Returning,Online,126.62,3,0.15,322.88,4.1,44,2025-08,2025Q3,2025
2025-08-06,Sports,South,VIP,In-Store,236.47,3,0.0,709.41,3.3,41,2025-08,2025Q3,2025
2025-08-06,Home & Garden,Central,New,In-Store,312.4,4,0.1,1124.64,3.4,26,2025-08,2025Q3,2025
2025-08-06,Home & Garden,North,New,In-Store,453.21,1,0.0,453.21,4.3,36,2025-08,2025Q3,2025
2025-08-07,Books,South,Returning,Online,8.2,5,0.0,41.0,3.0,30,2025-08,2025Q3,2025
2025-08-08,Books,East,New,Online,39.4,5,0.1,177.3,3.0,63,2025-08,2025Q3,2025
2025-08-09,Home & Garden,West,Returning,Online,428.28,5,0.0,2141.4,4.0,69,2025-08,2025Q3,2025
2025-08-10,Clothing,East,Returning,Online,43.17,5,0.0,215.85,2.5,52,2025-08,2025Q3,2025
2025-08-10,Clothing,Central,VIP,Mobile App,116.33,4,0.0,465.32,3.8,50,2025-08,2025Q3,2025
2025-08-10,Clothing,South,Returning,Online,41.47,1,0.0,41.47,3.1,36,2025-08,2025Q3,2025
2025-08-10,Books,Central,Returning,Mobile App,15.87,4,0.15,53.96,3.6,32,2025-08,2025Q3,2025
2025-08-11,Electronics,East,Returning,Online,475.76,4,0.15,1617.58,3.9,44,2025-08,2025Q3,2025
2025-08-11,Home & Garden,North,New,Mobile App,92.8,5,0.05,440.8,3.7,18,2025-08,2025Q3,2025
2025-08-12,Clothing,South,Returning,Online,26.87,1,0.0,26.87,4.9,40,2025-08,2025Q3,2025
2025-08-13,Clothing,Central,Returning,Online,87.74,2,0.05,166.71,3.5,59,2025-08,2025Q3,2025
2025-08-14,Sports,East,New,In-Store,13.67,2,0.0,27.34,3.7,18,2025-08,2025Q3,2025
2025-08-14,Electronics,Central,New,Online,1090.73,2,0.0,2181.46,3.4,59,2025-08,2025Q3,2025
2025-08-14,Home & Garden,West,New,Online,382.09,1,0.0,382.09,4.8,44,2025-08,2025Q3,2025
2025-08-15,Clothing,West,New,In-Store,161.47,3,0.05,460.19,2.5,54,2025-08,2025Q3,2025
2025-08-15,Electronics,East,New,Online,348.3,2,0.15,592.11,3.4,35,2025-08,2025Q3,2025
2025-08-15,Clothing,West,VIP,Mobile App,120.96,2,0.0,241.92,3.9,28,2025-08,2025Q3,2025
2025-08-16,Home & Garden,East,New,Online,354.95,4,0.0,1419.8,3.4,46,2025-08,2025Q3,2025
2025-08-16,Sports,Central,New,Mobile App,104.0,4,0.0,416.0,3.6,24,2025-08,2025Q3,2025
2025-08-16,Electronics,Central,New,Online,810.55,3,0.05,2310.07,3.4,50,2025-08,2025Q3,2025
2025-08-17,Home & Garden,West,Returning,Mobile App,151.85,5,0.05,721.29,3.6,19,2025-08,2025Q3,2025
2025-08-18,Clothing,Central,Returning,Online,194.53,2,0.1,350.15,3.2,27,2025-08,2025Q3,2025
2025-08-18,Electronics,Central,New,In-Store,1075.93,5,0.0,5379.65,3.4,51,2025-08,2025Q3,2025
2025-08-20,Books,East,New,Mobile App,23.07,5,0.0,115.35,3.4,44,2025-08,2025Q3,2025
2025-08-21,Clothing,West,New,In-Store,101.77,2,0.15,173.01,4.1,42,2025-08,2025Q3,2025
2025-08-21,Home & Garden,Central,Returning,Online,96.26,3,0.05,274.34,2.0,36,2025-08,2025Q3,2025
2025-08-23,Sports,East,VIP,In-Store,42.63,1,0.15,36.24,3.8,21,2025-08,2025Q3,2025
2025-08-23,Books,Central,Returning,Online,37.31,2,0.2,59.7,3.6,62,2025-08,2025Q3,2025
2025-08-23,Books,East,Returning,Online,20.28,3,0.1,54.76,3.8,19,2025-08,2025Q3,2025
2025-08-24,Books,North,Returning,Online,25.34,2,0.0,50.68,3.7,30,2025-08,2025Q3,2025
2025-08-24,Clothing,North,New,In-Store,94.38,3,0.1,254.83,3.9,35,2025-08,2025Q3,2025
2025-08-24,Home & Garden,South,VIP,Mobile App,328.55,2,0.0,657.1,3.3,42,2025-08,2025Q3,2025
2025-08-26,Home & Garden,North,New,Online,429.14,5,0.05,2038.41,3.7,45,2025-08,2025Q3,2025
2025-08-26,Books,West,New,Mobile App,44.11,2,0.2,70.58,2.7,18,2025-08,2025Q3,2025
2025-08-26,Electronics,East,Returning,Online,781.45,4,0.0,3125.8,3.1,29,2025-08,2025Q3,2025
2025-08-26,Clothing,East,New,Mobile App,198.46,2,0.0,396.92,2.9,20,2025-08,2025Q3,2025
2025-08-26,Books,North,Returning,Online,30.02,4,0.2,96.06,3.8,23,2025-08,2025Q3,2025
2025-08-27,Books,West,New,In-Store,56.08,3,0.05,159.83,3.7,43,2025-08,2025Q3,2025
2025-08-27,Electronics,East,New,Online,1165.63,4,0.0,4662.52,3.1,34,2025-08,2025Q3,2025
2025-08-27,Sports,Central,New,Online,88.22,2,0.0,176.44,3.0,47,2025-08,2025Q3,2025
2025-08-28,Clothing,West,Returning,In-Store,61.99,5,0.0,309.95,3.0,40,2025-08,2025Q3,2025
2025-08-28,Clothing,Central,New,In-Store,86.76,4,0.0,347.04,3.6,34,2025-08,2025Q3,2025
2025-08-29,Home & Garden,South,VIP,In-Store,81.02,4,0.0,324.08,4.5,52,2025-08,2025Q3,2025
2025-08-29,Books,Central,VIP,Online,38.89,1,0.0,38.89,4.7,28,2025-08,2025Q3,2025
2025-08-29,Electronics,Central,Returning,In-Store,581.98,5,0.0,2909.9,3.2,18,2025-08,2025Q3,2025
2025-08-29,Clothing,East,Returning,Online,169.87,1,0.0,169.87,3.0,31,2025-08,2025Q3,2025
2025-08-30,Home & Garden,North,New,Online,267.45,1,0.0,267.45,2.5,42,2025-08,2025Q3,2025
2025-08-30,Books,Central,Returning,Online,5.04,2,0.0,10.08,3.5,20,2025-08,2025Q3,2025
2025-08-30,Clothing,West,New,In-Store,39.55,4,0.0,158.2,3.9,42,2025-08,2025Q3,2025
2025-08-30,Electronics,North,New,Online,980.72,5,0.0,4903.6,4.1,38,2025-08,2025Q3,2025
2025-08-31,Electronics,North,New,Online,892.51,5,0.0,4462.55,3.6,35,2025-08,2025Q3,2025
2025-08-31,Books,North,VIP,In-Store,31.99,2,0.05,60.78,5.0,64,2025-08,2025Q3,2025
2025-08-31,Home & Garden,East,Returning,In-Store,48.4,4,0.0,193.6,3.2,22,2025-08,2025Q3,2025
2025-09-01,Clothing,North,New,Online,135.07,4,0.2,432.22,4.4,45,2025-09,2025Q3,2025
2025-09-01,Clothing,North,New,Mobile App,82.3,5,0.0,411.5,3.7,24,2025-09,2025Q3,2025
2025-09-01,Clothing,South,New,Online,141.49,2,0.15,240.53,4.3,26,2025-09,2025Q3,2025
2025-09-01,Home & Garden,East,New,Online,54.96,2,0.0,109.92,2.3,18,2025-09,2025Q3,2025
2025-09-01,Clothing,South,Returning,Mobile App,76.24,2,0.0,152.48,3.7,21,2025-09,2025Q3,2025
2025-09-02,Electronics,Central,Returning,In-Store,845.81,5,0.0,4229.05,2.3,51,2025-09,2025Q3,2025
2025-09-03,Clothing,East,Returning,Online,106.54,1,0.05,101.21,4.2,26,2025-09,2025Q3,2025
2025-09-03,Home & Garden,South,VIP,Online,401.65,5,0.2,1606.6,3.6,26,2025-09,2025Q3,2025
2025-09-04,Books,West,Returning,Online,30.68,2,0.1,55.22,3.5,52,2025-09,2025Q3,2025
2025-09-04,Sports,Central,New,In-Store,263.37,1,0.0,263.37,2.9,36,2025-09,2025Q3,2025
2025-09-04,Clothing,West,Returning,In-Store,83.35,3,0.05,237.55,3.5,65,2025-09,2025Q3,2025
2025-09-04,Electronics,South,Returning,Online,796.94,4,0.0,3187.76,3.3,48,2025-09,2025Q3,2025
2025-09-04,Books,Central,Returning,Mobile App,17.38,2,0.2,27.81,3.1,50,2025-09,2025Q3,2025
2025-09-04,Sports,South,VIP,Online,11.11,5,0.0,55.55,4.1,24,2025-09,2025Q3,2025
2025-09-04,Home & Garden,Central,Returning,Mobile App,486.99,5,0.1,2191.46,2.1,35,2025-09,2025Q3,2025
2025-09-04,Clothing,North,Returning,Online,170.08,3,0.15,433.7,4.7,49,2025-09,2025Q3,2025
2025-09-06,Books,South,Returning,Mobile App,52.21,2,0.15,88.76,3.7,34,2025-09,2025Q3,2025
2025-09-06,Electronics,West,Returning,Online,788.96,2,0.0,1577.92,3.6,52,2025-09,2025Q3,2025
2025-09-07,Electronics,Central,New,Mobile App,855.81,5,0.1,3851.14,4.5,31,2025-09,2025Q3,2025
2025-09-07,Home & Garden,West,Returning,Online,155.16,3,0.0,465.48,3.9,48,2025-09,2025Q3,2025
2025-09-07,Electronics,West,Returning,Online,1149.21,3,0.0,3447.63,4.0,52,2025-09,2025Q3,2025
2025-09-07,Electronics,South,New,Online,1058.73,1,0.15,899.92,3.8,45,2025-09,2025Q3,2025
2025-09-07,Books,East,Returning,In-Store,28.92,2,0.05,54.95,2.9,23,2025-09,2025Q3,2025
2025-09-08,Sports,West,New,Online,242.92,2,0.1,437.26,3.0,45,2025-09,2025Q3,2025
2025-09-08,Sports,East,Returning,Online,77.45,1,0.15,65.83,4.2,27,2025-09,2025Q3,2025
2025-09-08,Sports,Central,Returning,Mobile App,105.09,5,0.0,525.45,3.1,49,2025-09,2025Q3,2025
2025-09-11,Home & Garden,Central,VIP,Online,319.92,5,0.15,1359.66,3.6,23,2025-09,2025Q3,2025
2025-09-11,Home & Garden,East,New,Online,298.93,2,0.0,597.86,4.1,36,2025-09,2025Q3,2025
2025-09-11,Books,East,New,In-Store,31.69,5,0.0,158.45,3.1,21,2025-09,2025Q3,2025
2025-09-11,Clothing,South,Returning,In-Store,55.79,5,0.0,278.95,2.7,18,2025-09,2025Q3,2025
2025-09-13,Sports,South,New,In-Store,247.2,5,0.0,1236.0,3.9,33,2025-09,2025Q3,2025
2025-09-14,Sports,Central,New,In-Store,204.22,5,0.15,867.94,3.5,34,2025-09,2025Q3,2025
2025-09-14,Home & Garden,Central,Returning,In-Store,440.77,4,0.15,1498.62,3.5,43,2025-09,2025Q3,2025
2025-09-14,Sports,South,Returning,In-Store,68.0,4,0.0,272.0,2.4,29,2025-09,2025Q3,2025
2025-09-14,Sports,West,Returning,In-Store,175.84,1,0.0,175.84,4.8,39,2025-09,2025Q3,2025
2025-09-14,Electronics,South,Returning,Online,1068.78,4,0.0,4275.12,3.3,19,2025-09,2025Q3,2025
2025-09-14,Clothing,West,New,Online,166.54,1,0.0,166.54,3.5,58,2025-09,2025Q3,2025
2025-09-15,Clothing,West,Returning,Online,161.86,5,0.0,809.3,3.6,32,2025-09,2025Q3,2025
2025-09-15,Electronics,North,Returning,Mobile App,601.1,1,0.15,510.94,4.2,37,2025-09,2025Q3,2025
2025-09-15,Clothing,North,VIP,In-Store,150.15,5,0.15,638.14,4.2,26,2025-09,2025Q3,2025
2025-09-15,Books,West,New,In-Store,35.92,5,0.0,179.6,4.7,38,2025-09,2025Q3,2025
2025-09-16,Electronics,South,Returning,Online,354.89,5,0.0,1774.45,3.2,43,2025-09,2025Q3,2025
2025-09-16,Electronics,South,Returning,In-Store,169.23,1,0.0,169.23,4.4,73,2025-09,2025Q3,2025
2025-09-16,Books,West,Returning,Online,59.56,1,0.1,53.6,3.9,55,2025-09,2025Q3,2025
2025-09-17,Electronics,East,New,Online,967.03,4,0.0,3868.12,3.4,45,2025-09,2025Q3,2025
2025-09-17,Electronics,Central,New,Mobile App,679.1,3,0.0,2037.3,3.3,36,2025-09,2025Q3,2025
2025-09-18,Books,North,VIP,Online,39.82,3,0.0,119.46,4.3,23,2025-09,2025Q3,2025
2025-09-19,Sports,South,Returning,Online,201.23,1,0.05,191.17,2.4,18,2025-09,2025Q3,2025
2025-09-19,Electronics,South,New,Online,1114.35,4,0.0,4457.4,4.8,55,2025-09,2025Q3,2025
2025-09-20,Home & Garden,East,New,Online,153.53,2,0.0,307.06,4.5,63,2025-09,2025Q3,2025
2025-09-20,Home & Garden,North,New,Online,432.49,3,0.0,1297.47,4.3,50,2025-09,2025Q3,2025
2025-09-21,Books,South,VIP,In-Store,59.2,4,0.0,236.8,4.5,54,2025-09,2025Q3,2025
2025-09-21,Clothing,North,New,Mobile App,127.97,2,0.15,217.55,2.9,53,2025-09,2025Q3,2025
2025-09-22,Home & Garden,South,Returning,In-Store,447.68,1,0.0,447.68,3.5,31,2025-09,2025Q3,2025
2025-09-22,Clothing,South,Returning,Online,193.93,4,0.0,775.72,4.1,28,2025-09,2025Q3,2025
2025-09-23,Home & Garden,South,Returning,In-Store,33.55,4,0.0,134.2,4.6,27,2025-09,2025Q3,2025
2025-09-23,Books,East,Returning,Online,42.13,1,0.05,40.02,3.6,27,2025-09,2025Q3,2025
2025-09-24,Home & Garden,East,New,In-Store,268.06,3,0.0,804.18,3.7,38,2025-09,2025Q3,2025
2025-09-25,Home & Garden,North,Returning,In-Store,269.0,3,0.0,807.0,3.3,39,2025-09,2025Q3,2025
2025-09-25,Home & Garden,North,Returning,Online,275.42,1,0.0,275.42,2.4,46,2025-09,2025Q3,2025
2025-09-25,Books,South,New,In-Store,52.39,1,0.0,52.39,3.6,43,2025-09,2025Q3,2025
2025-09-25,Sports,West,New,In-Store,157.52,1,0.15,133.89,3.9,47,2025-09,2025Q3,2025
2025-09-25,Clothing,North,Returning,Mobile App,80.41,1,0.0,80.41,3.0,55,2025-09,2025Q3,2025
2025-09-26,Electronics,South,Returning,Online,981.1,4,0.15,3335.74,2.3,18,2025-09,2025Q3,2025
2025-09-26,Sports,Central,New,Online,108.5,5,0.0,542.5,4.9,42,2025-09,2025Q3,2025
2025-09-26,Electronics,West,VIP,In-Store,1160.66,5,0.0,5803.3,3.9,43,2025-09,2025Q3,2025
2025-09-27,Home & Garden,West,New,Online,84.0,3,0.0,252.0,3.0,18,2025-09,2025Q3,2025
2025-09-28,Clothing,West,Returning,Online,19.69,5,0.0,98.45,3.1,27,2025-09,2025Q3,2025
2025-09-28,Electronics,East,New,Online,346.07,1,0.2,276.86,3.3,18,2025-09,2025Q3,2025
2025-09-29,Electronics,West,Returning,In-Store,211.57,1,0.1,190.41,3.7,46,2025-09,2025Q3,2025
2025-09-29,Electronics,South,Returning,In-Store,66.54,2,0.0,133.08,3.6,23,2025-09,2025Q3,2025
2025-09-29,Electronics,South,New,Mobile App,550.27,2,0.0,1100.54,3.7,26,2025-09,2025Q3,2025
2025-09-30,Sports,West,Returning,In-Store,172.94,4,0.0,691.76,3.8,23,2025-09,2025Q3,2025
2025-09-30,Home & Garden,Central,New,Online,424.85,3,0.2,1019.64,4.0,43,2025-09,2025Q3,2025
2025-10-01,Clothing,East,Returning,In-Store,125.2,1,0.0,125.2,3.8,18,2025-10,2025Q4,2025
2025-10-01,Electronics,Central,VIP,Mobile App,447.14,4,0.15,1520.28,4.7,50,2025-10,2025Q4,2025
2025-10-01,Electronics,East,Returning,Online,268.03,1,0.0,268.03,3.3,18,2025-10,2025Q4,2025
2025-10-01,Home & Garden,Central,VIP,Online,138.4,2,0.05,262.96,3.4,30,2025-10,2025Q4,2025
2025-10-02,Clothing,South,Returning,In-Store,187.3,2,0.0,374.6,2.9,18,2025-10,2025Q4,2025
2025-10-02,Electronics,North,New,Online,895.16,1,0.05,850.4,4.1,55,2025-10,2025Q4,2025
2025-10-02,Clothing,West,Returning,In-Store,97.57,5,0.2,390.28,4.1,23,2025-10,2025Q4,2025
2025-10-03,Sports,North,Returning,In-Store,267.97,3,0.0,803.91,3.3,26,2025-10,2025Q4,2025
